"id","brks","type","acc"
"1_2",100,"True","Missing"
"1_2",200,"True","Missing"
"1_2",300,"True","True"
"1_2",400,"True","True"
"1_2",500,"True","Missing"
"1_2",900,"True","Missing"
"1_2",1000,"True","Missing"
"1_2",1200,"True","True"
"1_2",1300,"True","True"
"1_2",1400,"True","Missing"
"1_2",1500,"True","Missing"
"1_2",1700,"True","Missing"
"1_2",1800,"True","Missing"
"1_2",1900,"True","Missing"
"1_2",2200,"True","Missing"
"1_2",2400,"True","Missing"
"1_2",2500,"True","Missing"
"1_2",2700,"True","Missing"
"1_2",2800,"True","True"
"1_2",2900,"True","True"
"1_2",3000,"True","True"
"1_2",3100,"True","True"
"1_2",3600,"True","Missing"
"1_2",3700,"True","Missing"
"1_2",4100,"True","True"
"1_2",4200,"True","True"
"1_2",4300,"True","True"
"1_2",4600,"True","True"
"1_2",4800,"True","True"
"1_2",4900,"True","Missing"
"1_2",302,"Model","Accurate"
"1_2",401,"Model","Accurate"
"1_2",1201,"Model","Accurate"
"1_2",1302,"Model","Accurate"
"1_2",2804,"Model","Accurate"
"1_2",2807,"Model","Accurate"
"1_2",2902,"Model","Accurate"
"1_2",3004,"Model","Accurate"
"1_2",3101,"Model","Accurate"
"1_2",4102,"Model","Accurate"
"1_2",4200,"Model","Accurate"
"1_2",4303,"Model","Accurate"
"1_2",4603,"Model","Accurate"
"1_2",4802,"Model","Accurate"
"2_2",200,"True","True"
"2_2",300,"True","True"
"2_2",400,"True","Missing"
"2_2",600,"True","True"
"2_2",900,"True","True"
"2_2",1000,"True","True"
"2_2",1300,"True","Missing"
"2_2",1400,"True","Missing"
"2_2",1500,"True","Missing"
"2_2",1600,"True","Missing"
"2_2",1800,"True","Missing"
"2_2",2000,"True","Missing"
"2_2",2400,"True","Missing"
"2_2",2500,"True","Missing"
"2_2",2700,"True","Missing"
"2_2",2800,"True","Missing"
"2_2",3000,"True","Missing"
"2_2",3200,"True","Missing"
"2_2",3300,"True","Missing"
"2_2",3400,"True","Missing"
"2_2",3700,"True","Missing"
"2_2",3800,"True","Missing"
"2_2",3900,"True","True"
"2_2",4000,"True","True"
"2_2",4100,"True","True"
"2_2",4300,"True","Missing"
"2_2",4400,"True","Missing"
"2_2",198,"Model","Accurate Duplicate"
"2_2",199,"Model","Accurate Duplicate"
"2_2",302,"Model","Accurate"
"2_2",602,"Model","Accurate"
"2_2",604,"Model","Accurate"
"2_2",902,"Model","Accurate"
"2_2",1002,"Model","Accurate"
"2_2",3902,"Model","Accurate"
"2_2",3995,"Model","Accurate"
"2_2",4083,"Model","Inaccurate"
"3_2",100,"True","True"
"3_2",200,"True","True"
"3_2",300,"True","Missing"
"3_2",400,"True","Missing"
"3_2",500,"True","Missing"
"3_2",600,"True","Missing"
"3_2",800,"True","Missing"
"3_2",900,"True","Missing"
"3_2",1000,"True","True"
"3_2",1100,"True","True"
"3_2",1200,"True","True"
"3_2",1300,"True","True"
"3_2",1400,"True","Missing"
"3_2",1500,"True","Missing"
"3_2",1600,"True","True"
"3_2",1700,"True","True"
"3_2",1900,"True","Missing"
"3_2",2000,"True","True"
"3_2",2100,"True","True"
"3_2",2200,"True","Missing"
"3_2",2300,"True","Missing"
"3_2",2400,"True","Missing"
"3_2",2500,"True","Missing"
"3_2",2800,"True","True"
"3_2",3200,"True","True"
"3_2",3300,"True","True"
"3_2",3400,"True","Missing"
"3_2",3800,"True","Missing"
"3_2",3900,"True","Missing"
"3_2",4000,"True","True"
"3_2",4300,"True","True"
"3_2",4400,"True","Missing"
"3_2",4600,"True","True"
"3_2",4700,"True","True"
"3_2",99,"Model","Accurate"
"3_2",206,"Model","Accurate"
"3_2",1002,"Model","Accurate"
"3_2",1103,"Model","Accurate"
"3_2",1204,"Model","Accurate"
"3_2",1302,"Model","Accurate"
"3_2",1602,"Model","Accurate"
"3_2",1703,"Model","Accurate"
"3_2",2012,"Model","Inaccurate"
"3_2",2102,"Model","Accurate"
"3_2",2800,"Model","Accurate"
"3_2",3203,"Model","Accurate"
"3_2",3308,"Model","Accurate"
"3_2",4006,"Model","Accurate"
"3_2",4304,"Model","Accurate"
"3_2",4600,"Model","Accurate"
"3_2",4701,"Model","Accurate Duplicate"
"3_2",4702,"Model","Accurate Duplicate"
"4_2",200,"True","Missing"
"4_2",400,"True","Missing"
"4_2",800,"True","Missing"
"4_2",900,"True","Missing"
"4_2",1100,"True","True"
"4_2",1200,"True","True"
"4_2",1300,"True","True"
"4_2",1400,"True","True"
"4_2",1600,"True","Missing"
"4_2",1700,"True","True"
"4_2",1900,"True","True"
"4_2",2000,"True","True"
"4_2",2100,"True","True"
"4_2",2200,"True","Missing"
"4_2",2400,"True","Missing"
"4_2",2500,"True","Missing"
"4_2",2600,"True","Missing"
"4_2",2800,"True","Missing"
"4_2",3000,"True","Missing"
"4_2",3300,"True","Missing"
"4_2",3400,"True","Missing"
"4_2",3700,"True","Missing"
"4_2",3800,"True","Missing"
"4_2",3900,"True","Missing"
"4_2",4100,"True","Missing"
"4_2",4300,"True","Missing"
"4_2",4400,"True","Missing"
"4_2",4500,"True","Missing"
"4_2",4700,"True","Missing"
"4_2",4800,"True","Missing"
"4_2",4900,"True","Missing"
"4_2",3,"Model","Inaccurate"
"4_2",1101,"Model","Accurate"
"4_2",1202,"Model","Accurate"
"4_2",1301,"Model","Accurate"
"4_2",1402,"Model","Accurate"
"4_2",1710,"Model","Accurate"
"4_2",1727,"Model","Inaccurate"
"4_2",1901,"Model","Accurate"
"4_2",2000,"Model","Accurate"
"4_2",2099,"Model","Accurate"
"4_2",2103,"Model","Accurate"
"5_2",200,"True","True"
"5_2",300,"True","True"
"5_2",600,"True","Missing"
"5_2",800,"True","Missing"
"5_2",900,"True","Missing"
"5_2",1000,"True","Missing"
"5_2",1100,"True","Missing"
"5_2",1200,"True","Missing"
"5_2",1300,"True","True"
"5_2",1400,"True","True"
"5_2",1500,"True","True"
"5_2",1600,"True","True"
"5_2",1700,"True","Missing"
"5_2",1800,"True","Missing"
"5_2",1900,"True","Missing"
"5_2",2000,"True","True"
"5_2",2100,"True","True"
"5_2",2200,"True","Missing"
"5_2",2400,"True","True"
"5_2",2500,"True","True"
"5_2",2700,"True","Missing"
"5_2",2800,"True","Missing"
"5_2",2900,"True","Missing"
"5_2",3100,"True","Missing"
"5_2",3200,"True","True"
"5_2",3400,"True","True"
"5_2",4100,"True","Missing"
"5_2",4200,"True","Missing"
"5_2",4700,"True","Missing"
"5_2",4800,"True","Missing"
"5_2",206,"Model","Accurate"
"5_2",302,"Model","Accurate"
"5_2",1300,"Model","Accurate"
"5_2",1402,"Model","Accurate"
"5_2",1502,"Model","Accurate"
"5_2",1600,"Model","Accurate"
"5_2",1603,"Model","Accurate"
"5_2",2002,"Model","Accurate"
"5_2",2098,"Model","Accurate"
"5_2",2402,"Model","Accurate"
"5_2",2502,"Model","Accurate"
"5_2",3201,"Model","Accurate"
"5_2",3401,"Model","Accurate"
"1_3",200,"True","Missing"
"1_3",300,"True","Missing"
"1_3",400,"True","Missing"
"1_3",600,"True","Missing"
"1_3",800,"True","Missing"
"1_3",900,"True","Missing"
"1_3",1000,"True","Missing"
"1_3",1300,"True","True"
"1_3",1700,"True","True"
"1_3",2000,"True","True"
"1_3",2100,"True","True"
"1_3",2200,"True","Missing"
"1_3",2400,"True","True"
"1_3",2600,"True","True"
"1_3",2700,"True","True"
"1_3",2800,"True","True"
"1_3",3000,"True","Missing"
"1_3",3100,"True","True"
"1_3",3200,"True","True"
"1_3",3300,"True","True"
"1_3",3500,"True","True"
"1_3",3600,"True","Missing"
"1_3",3800,"True","Missing"
"1_3",4100,"True","Missing"
"1_3",4300,"True","True"
"1_3",4400,"True","True"
"1_3",4500,"True","Missing"
"1_3",4600,"True","True"
"1_3",4700,"True","True"
"1_3",4800,"True","Missing"
"1_3",4900,"True","Missing"
"1_3",5100,"True","True"
"1_3",5200,"True","True"
"1_3",5300,"True","Missing"
"1_3",5500,"True","Missing"
"1_3",6000,"True","Missing"
"1_3",6100,"True","Missing"
"1_3",6500,"True","Missing"
"1_3",6600,"True","Missing"
"1_3",7000,"True","True"
"1_3",7300,"True","True"
"1_3",7600,"True","True"
"1_3",7800,"True","True"
"1_3",7900,"True","True"
"1_3",8000,"True","True"
"1_3",8100,"True","True"
"1_3",8300,"True","Missing"
"1_3",8400,"True","Missing"
"1_3",8800,"True","True"
"1_3",8900,"True","True"
"1_3",9100,"True","Missing"
"1_3",9200,"True","Missing"
"1_3",9300,"True","Missing"
"1_3",9400,"True","True"
"1_3",9500,"True","True"
"1_3",9700,"True","Missing"
"1_3",9800,"True","Missing"
"1_3",9900,"True","Missing"
"1_3",1308,"Model","Accurate"
"1_3",1311,"Model","Inaccurate"
"1_3",1684,"Model","Inaccurate"
"1_3",2002,"Model","Accurate"
"1_3",2015,"Model","Inaccurate"
"1_3",2103,"Model","Accurate"
"1_3",2403,"Model","Accurate"
"1_3",2582,"Model","Inaccurate"
"1_3",2602,"Model","Accurate"
"1_3",2702,"Model","Accurate"
"1_3",2803,"Model","Accurate"
"1_3",3101,"Model","Accurate"
"1_3",3198,"Model","Accurate"
"1_3",3208,"Model","Accurate"
"1_3",3305,"Model","Accurate"
"1_3",3505,"Model","Accurate"
"1_3",4301,"Model","Accurate"
"1_3",4402,"Model","Accurate"
"1_3",4603,"Model","Accurate"
"1_3",4702,"Model","Accurate"
"1_3",5101,"Model","Accurate"
"1_3",5202,"Model","Accurate"
"1_3",6982,"Model","Inaccurate"
"1_3",7303,"Model","Accurate"
"1_3",7602,"Model","Accurate"
"1_3",7799,"Model","Accurate"
"1_3",7902,"Model","Accurate"
"1_3",8005,"Model","Accurate"
"1_3",8101,"Model","Accurate"
"1_3",8812,"Model","Inaccurate"
"1_3",8882,"Model","Inaccurate"
"1_3",8903,"Model","Accurate"
"1_3",9402,"Model","Accurate"
"1_3",9500,"Model","Accurate"
"2_3",100,"True","Missing"
"2_3",300,"True","Missing"
"2_3",600,"True","Missing"
"2_3",800,"True","Missing"
"2_3",1000,"True","True"
"2_3",1200,"True","True"
"2_3",1900,"True","True"
"2_3",2100,"True","True"
"2_3",2400,"True","True"
"2_3",2500,"True","True"
"2_3",2600,"True","True"
"2_3",2700,"True","True"
"2_3",2800,"True","True"
"2_3",3200,"True","True"
"2_3",3500,"True","True"
"2_3",4200,"True","True"
"2_3",4300,"True","True"
"2_3",4400,"True","Missing"
"2_3",4500,"True","True"
"2_3",4600,"True","True"
"2_3",4800,"True","Missing"
"2_3",4900,"True","Missing"
"2_3",5000,"True","Missing"
"2_3",5100,"True","Missing"
"2_3",5300,"True","Missing"
"2_3",5500,"True","Missing"
"2_3",5600,"True","Missing"
"2_3",5800,"True","True"
"2_3",5900,"True","True"
"2_3",6100,"True","True"
"2_3",6600,"True","Missing"
"2_3",6700,"True","Missing"
"2_3",6800,"True","True"
"2_3",6900,"True","True"
"2_3",7000,"True","Missing"
"2_3",7100,"True","True"
"2_3",7300,"True","True"
"2_3",7400,"True","True"
"2_3",7500,"True","True"
"2_3",8100,"True","Missing"
"2_3",8200,"True","Missing"
"2_3",8300,"True","Missing"
"2_3",8400,"True","Missing"
"2_3",8500,"True","True"
"2_3",8600,"True","True"
"2_3",8700,"True","True"
"2_3",8800,"True","True"
"2_3",8900,"True","True"
"2_3",9000,"True","True"
"2_3",9100,"True","True"
"2_3",9400,"True","True"
"2_3",9500,"True","True"
"2_3",9600,"True","True"
"2_3",9700,"True","True"
"2_3",9800,"True","True"
"2_3",9900,"True","Missing"
"2_3",1000,"Model","Accurate"
"2_3",1202,"Model","Accurate"
"2_3",1902,"Model","Accurate"
"2_3",2098,"Model","Accurate"
"2_3",2103,"Model","Accurate"
"2_3",2402,"Model","Accurate"
"2_3",2500,"Model","Accurate"
"2_3",2606,"Model","Accurate"
"2_3",2703,"Model","Accurate"
"2_3",2807,"Model","Accurate"
"2_3",3180,"Model","Inaccurate"
"2_3",3511,"Model","Inaccurate"
"2_3",4209,"Model","Accurate"
"2_3",4302,"Model","Accurate"
"2_3",4502,"Model","Accurate"
"2_3",4602,"Model","Accurate"
"2_3",5801,"Model","Accurate"
"2_3",5883,"Model","Inaccurate"
"2_3",5905,"Model","Accurate"
"2_3",6125,"Model","Inaccurate"
"2_3",6803,"Model","Accurate"
"2_3",6805,"Model","Accurate"
"2_3",6870,"Model","Inaccurate"
"2_3",6902,"Model","Accurate"
"2_3",7101,"Model","Accurate"
"2_3",7302,"Model","Accurate"
"2_3",7403,"Model","Accurate"
"2_3",7502,"Model","Accurate"
"2_3",8501,"Model","Accurate"
"2_3",8609,"Model","Accurate"
"2_3",8702,"Model","Accurate"
"2_3",8803,"Model","Accurate"
"2_3",8901,"Model","Accurate"
"2_3",9002,"Model","Accurate"
"2_3",9102,"Model","Accurate"
"2_3",9214,"Model","Inaccurate"
"2_3",9401,"Model","Accurate"
"2_3",9502,"Model","Accurate"
"2_3",9600,"Model","Accurate"
"2_3",9702,"Model","Accurate"
