"id","brks","type","acc"
"2_2",312,"Model","Inaccurate"
"2_2",432,"Model","Inaccurate"
"2_2",642,"Model","Inaccurate"
"2_2",777,"Model","Inaccurate"
"2_2",900,"Model","Accurate"
"2_2",999,"Model","Accurate"
"2_2",1079,"Model","Inaccurate"
"2_2",1250,"Model","Inaccurate"
"2_2",1339,"Model","Inaccurate"
"2_2",1448,"Model","Inaccurate"
"2_2",1650,"Model","Inaccurate"
"2_2",1755,"Model","Inaccurate"
"2_2",1851,"Model","Inaccurate"
"2_2",2004,"Model","Accurate"
"2_2",2135,"Model","Inaccurate"
"2_2",2340,"Model","Inaccurate"
"2_2",2483,"Model","Inaccurate"
"2_2",2590,"Model","Inaccurate"
"2_2",2768,"Model","Inaccurate"
"2_2",2855,"Model","Inaccurate"
"2_2",3110,"Model","Inaccurate"
"2_2",3299,"Model","Accurate"
"2_2",3418,"Model","Inaccurate"
"2_2",3572,"Model","Inaccurate"
"2_2",3780,"Model","Inaccurate"
"2_2",3900,"Model","Accurate"
"2_2",3983,"Model","Inaccurate"
"2_2",4175,"Model","Inaccurate"
"2_2",4465,"Model","Inaccurate"
"2_2",4583,"Model","Inaccurate"
"2_2",4913,"Model","Inaccurate"
"3_2",100,"True","True"
"3_2",200,"True","True"
"3_2",300,"True","True"
"3_2",400,"True","True"
"3_2",500,"True","Missing"
"3_2",600,"True","Missing"
"3_2",800,"True","True"
"3_2",900,"True","True"
"3_2",1000,"True","True"
"3_2",1100,"True","True"
"3_2",1200,"True","True"
"3_2",1300,"True","True"
"3_2",1400,"True","True"
"3_2",1500,"True","Missing"
"3_2",1600,"True","True"
"3_2",1700,"True","Missing"
"3_2",1900,"True","Missing"
"3_2",2000,"True","True"
"3_2",2100,"True","True"
"3_2",2200,"True","True"
"3_2",2300,"True","True"
"3_2",2400,"True","True"
"3_2",2500,"True","True"
"3_2",2800,"True","Missing"
"3_2",3200,"True","True"
"3_2",3300,"True","True"
"3_2",3400,"True","True"
"3_2",3800,"True","True"
"3_2",3900,"True","Missing"
"3_2",4000,"True","True"
"3_2",4300,"True","True"
"3_2",4400,"True","Missing"
"3_2",4600,"True","True"
"3_2",4700,"True","True"
"3_2",103,"Model","Accurate"
"3_2",196,"Model","Accurate"
"3_2",290,"Model","Accurate"
"3_2",377,"Model","Inaccurate"
"3_2",462,"Model","Inaccurate"
"3_2",547,"Model","Inaccurate"
"3_2",638,"Model","Inaccurate"
"3_2",790,"Model","Accurate"
"3_2",904,"Model","Accurate"
"3_2",1007,"Model","Accurate"
"3_2",1098,"Model","Accurate"
"3_2",1214,"Model","Inaccurate"
"3_2",1303,"Model","Accurate"
"3_2",1413,"Model","Inaccurate"
"3_2",1601,"Model","Accurate"
"3_2",1759,"Model","Inaccurate"
"3_2",1868,"Model","Inaccurate"
"3_2",1970,"Model","Inaccurate"
"3_2",2096,"Model","Accurate"
"3_2",2198,"Model","Accurate"
"3_2",2316,"Model","Inaccurate"
"3_2",2409,"Model","Accurate"
"3_2",2500,"Model","Accurate"
"3_2",2682,"Model","Inaccurate"
"3_2",2755,"Model","Inaccurate"
"3_2",2842,"Model","Inaccurate"
"3_2",2954,"Model","Inaccurate"
"3_2",3073,"Model","Inaccurate"
"3_2",3201,"Model","Accurate"
"3_2",3307,"Model","Accurate"
"3_2",3392,"Model","Accurate"
"3_2",3510,"Model","Inaccurate"
"3_2",3610,"Model","Inaccurate"
"3_2",3727,"Model","Inaccurate"
"3_2",3829,"Model","Inaccurate"
"3_2",4004,"Model","Accurate"
"3_2",4142,"Model","Inaccurate"
"3_2",4232,"Model","Inaccurate"
"3_2",4300,"Model","Accurate"
"3_2",4466,"Model","Inaccurate"
"3_2",4586,"Model","Inaccurate"
"3_2",4691,"Model","Accurate"
"3_2",4834,"Model","Inaccurate"
"4_2",200,"True","True"
"4_2",400,"True","True"
"4_2",800,"True","Missing"
"4_2",900,"True","True"
"4_2",1100,"True","True"
"4_2",1200,"True","True"
"4_2",1300,"True","True"
"4_2",1400,"True","True"
"4_2",1600,"True","Missing"
"4_2",1700,"True","True"
"4_2",1900,"True","Missing"
"4_2",2000,"True","True"
"4_2",2100,"True","True"
"4_2",2200,"True","True"
"4_2",2400,"True","True"
"4_2",2500,"True","Missing"
"4_2",2600,"True","Missing"
"4_2",2800,"True","True"
"4_2",3000,"True","True"
"4_2",3300,"True","True"
"4_2",3400,"True","True"
"4_2",3700,"True","Missing"
"4_2",3800,"True","True"
"4_2",3900,"True","Missing"
"4_2",4100,"True","Missing"
"4_2",4300,"True","True"
"4_2",4400,"True","Missing"
"4_2",4500,"True","True"
"4_2",4700,"True","True"
"4_2",4800,"True","Missing"
"4_2",4900,"True","True"
"4_2",177,"Model","Inaccurate"
"4_2",298,"Model","Inaccurate"
"4_2",388,"Model","Inaccurate"
"4_2",524,"Model","Inaccurate"
"4_2",631,"Model","Inaccurate"
"4_2",736,"Model","Inaccurate"
"4_2",901,"Model","Accurate"
"4_2",1019,"Model","Inaccurate"
"4_2",1096,"Model","Accurate"
"4_2",1209,"Model","Accurate"
"4_2",1310,"Model","Accurate"
"4_2",1418,"Model","Inaccurate"
"4_2",1534,"Model","Inaccurate"
"4_2",1708,"Model","Accurate"
"4_2",1798,"Model","Inaccurate"
"4_2",1864,"Model","Inaccurate"
"4_2",1978,"Model","Inaccurate"
"4_2",2099,"Model","Accurate"
"4_2",2213,"Model","Inaccurate"
"4_2",2296,"Model","Inaccurate"
"4_2",2414,"Model","Inaccurate"
"4_2",2547,"Model","Inaccurate"
"4_2",2647,"Model","Inaccurate"
"4_2",2786,"Model","Inaccurate"
"4_2",2884,"Model","Inaccurate"
"4_2",3004,"Model","Accurate"
"4_2",3094,"Model","Inaccurate"
"4_2",3217,"Model","Inaccurate"
"4_2",3297,"Model","Accurate"
"4_2",3399,"Model","Accurate"
"4_2",3539,"Model","Inaccurate"
"4_2",3669,"Model","Inaccurate"
"4_2",3820,"Model","Inaccurate"
"4_2",3937,"Model","Inaccurate"
"4_2",4161,"Model","Inaccurate"
"4_2",4319,"Model","Inaccurate"
"4_2",4519,"Model","Inaccurate"
"4_2",4690,"Model","Accurate"
"4_2",4768,"Model","Inaccurate"
"4_2",4915,"Model","Inaccurate"
"5_2",200,"True","True"
"5_2",300,"True","True"
"5_2",600,"True","True"
"5_2",800,"True","True"
"5_2",900,"True","True"
"5_2",1000,"True","Missing"
"5_2",1100,"True","True"
"5_2",1200,"True","True"
"5_2",1300,"True","True"
"5_2",1400,"True","True"
"5_2",1500,"True","True"
"5_2",1600,"True","True"
"5_2",1700,"True","True"
"5_2",1800,"True","True"
"5_2",1900,"True","True"
"5_2",2000,"True","Missing"
"5_2",2100,"True","True"
"5_2",2200,"True","True"
"5_2",2400,"True","True"
"5_2",2500,"True","True"
"5_2",2700,"True","Missing"
"5_2",2800,"True","True"
"5_2",2900,"True","Missing"
"5_2",3100,"True","Missing"
"5_2",3200,"True","Missing"
"5_2",3400,"True","Missing"
"5_2",4100,"True","True"
"5_2",4200,"True","Missing"
"5_2",4700,"True","True"
"5_2",4800,"True","True"
"5_2",132,"Model","Inaccurate"
"5_2",207,"Model","Accurate"
"5_2",301,"Model","Accurate"
"5_2",410,"Model","Inaccurate"
"5_2",606,"Model","Accurate"
"5_2",708,"Model","Inaccurate"
"5_2",812,"Model","Inaccurate"
"5_2",881,"Model","Inaccurate"
"5_2",1087,"Model","Inaccurate"
"5_2",1201,"Model","Accurate"
"5_2",1313,"Model","Inaccurate"
"5_2",1402,"Model","Accurate"
"5_2",1502,"Model","Accurate"
"5_2",1617,"Model","Inaccurate"
"5_2",1703,"Model","Accurate"
"5_2",1796,"Model","Accurate"
"5_2",1872,"Model","Inaccurate"
"5_2",1955,"Model","Inaccurate"
"5_2",2106,"Model","Accurate"
"5_2",2188,"Model","Inaccurate"
"5_2",2332,"Model","Inaccurate"
"5_2",2402,"Model","Accurate"
"5_2",2506,"Model","Accurate"
"5_2",2619,"Model","Inaccurate"
"5_2",2788,"Model","Inaccurate"
"5_2",2868,"Model","Inaccurate"
"5_2",2991,"Model","Inaccurate"
"5_2",3134,"Model","Inaccurate"
"5_2",3304,"Model","Inaccurate"
"5_2",3437,"Model","Inaccurate"
"5_2",3640,"Model","Inaccurate"
"5_2",3879,"Model","Inaccurate"
"5_2",4075,"Model","Inaccurate"
"5_2",4264,"Model","Inaccurate"
"5_2",4444,"Model","Inaccurate"
"5_2",4633,"Model","Inaccurate"
"5_2",4706,"Model","Accurate"
"5_2",4802,"Model","Accurate"
"5_2",4878,"Model","Inaccurate"
"1_3",200,"True","True"
"1_3",300,"True","True"
"1_3",400,"True","Missing"
"1_3",600,"True","True"
"1_3",800,"True","Missing"
"1_3",900,"True","True"
"1_3",1000,"True","True"
"1_3",1300,"True","Missing"
"1_3",1700,"True","Missing"
"1_3",2000,"True","True"
"1_3",2100,"True","True"
"1_3",2200,"True","True"
"1_3",2400,"True","True"
"1_3",2600,"True","Missing"
"1_3",2700,"True","True"
"1_3",2800,"True","True"
"1_3",3000,"True","True"
"1_3",3100,"True","True"
"1_3",3200,"True","True"
"1_3",3300,"True","Missing"
"1_3",3500,"True","True"
"1_3",3600,"True","Missing"
"1_3",3800,"True","Missing"
"1_3",4100,"True","True"
"1_3",4300,"True","True"
"1_3",4400,"True","True"
"1_3",4500,"True","Missing"
"1_3",4600,"True","Missing"
"1_3",4700,"True","True"
"1_3",4800,"True","Missing"
"1_3",4900,"True","True"
"1_3",5100,"True","True"
"1_3",5200,"True","True"
"1_3",5300,"True","Missing"
"1_3",5500,"True","True"
"1_3",6000,"True","True"
"1_3",6100,"True","True"
"1_3",6500,"True","Missing"
"1_3",6600,"True","True"
"1_3",7000,"True","Missing"
"1_3",7300,"True","True"
"1_3",7600,"True","True"
"1_3",7800,"True","True"
"1_3",7900,"True","True"
"1_3",8000,"True","True"
"1_3",8100,"True","True"
"1_3",8300,"True","Missing"
"1_3",8400,"True","Missing"
"1_3",8800,"True","Missing"
"1_3",8900,"True","True"
"1_3",9100,"True","True"
"1_3",9200,"True","True"
"1_3",9300,"True","True"
"1_3",9400,"True","Missing"
"1_3",9500,"True","True"
"1_3",9700,"True","True"
"1_3",9800,"True","True"
"1_3",9900,"True","True"
"1_3",86,"Model","Inaccurate"
"1_3",196,"Model","Accurate"
"1_3",301,"Model","Accurate"
"1_3",610,"Model","Accurate"
"1_3",892,"Model","Accurate"
"1_3",1020,"Model","Inaccurate"
"1_3",1244,"Model","Inaccurate"
"1_3",1331,"Model","Inaccurate"
"1_3",1533,"Model","Inaccurate"
"1_3",1776,"Model","Inaccurate"
"1_3",1889,"Model","Inaccurate"
"1_3",2003,"Model","Accurate"
"1_3",2112,"Model","Inaccurate"
"1_3",2206,"Model","Accurate"
"1_3",2397,"Model","Accurate"
"1_3",2545,"Model","Inaccurate"
"1_3",2696,"Model","Accurate"
"1_3",2821,"Model","Inaccurate"
"1_3",2899,"Model","Inaccurate"
"1_3",3021,"Model","Inaccurate"
"1_3",3105,"Model","Accurate"
"1_3",3191,"Model","Accurate"
"1_3",3354,"Model","Inaccurate"
"1_3",3501,"Model","Accurate"
"1_3",3744,"Model","Inaccurate"
"1_3",3926,"Model","Inaccurate"
"1_3",4032,"Model","Inaccurate"
"1_3",4123,"Model","Inaccurate"
"1_3",4189,"Model","Inaccurate"
"1_3",4298,"Model","Accurate"
"1_3",4409,"Model","Accurate"
"1_3",4539,"Model","Inaccurate"
"1_3",4701,"Model","Accurate"
"1_3",4878,"Model","Inaccurate"
"1_3",5094,"Model","Accurate"
"1_3",5207,"Model","Accurate"
"1_3",5428,"Model","Inaccurate"
"1_3",5500,"Model","Accurate"
"1_3",5580,"Model","Inaccurate"
"1_3",5724,"Model","Inaccurate"
"1_3",5807,"Model","Inaccurate"
"1_3",5922,"Model","Inaccurate"
"1_3",6011,"Model","Inaccurate"
"1_3",6099,"Model","Accurate"
"1_3",6245,"Model","Inaccurate"
"1_3",6442,"Model","Inaccurate"
"1_3",6597,"Model","Accurate"
"1_3",6717,"Model","Inaccurate"
"1_3",6796,"Model","Inaccurate"
"1_3",6946,"Model","Inaccurate"
"1_3",7153,"Model","Inaccurate"
"1_3",7285,"Model","Inaccurate"
"1_3",7352,"Model","Inaccurate"
"1_3",7486,"Model","Inaccurate"
"1_3",7602,"Model","Accurate"
"1_3",7720,"Model","Inaccurate"
"1_3",7805,"Model","Accurate"
"1_3",7906,"Model","Accurate"
"1_3",8002,"Model","Accurate"
"1_3",8104,"Model","Accurate"
"1_3",8218,"Model","Inaccurate"
"1_3",8351,"Model","Inaccurate"
"1_3",8458,"Model","Inaccurate"
"1_3",8569,"Model","Inaccurate"
"1_3",8732,"Model","Inaccurate"
"1_3",8890,"Model","Accurate"
"1_3",9070,"Model","Inaccurate"
"1_3",9196,"Model","Accurate"
"1_3",9326,"Model","Inaccurate"
"1_3",9431,"Model","Inaccurate"
"1_3",9492,"Model","Accurate"
"1_3",9692,"Model","Accurate"
"1_3",9804,"Model","Accurate"
"1_3",9909,"Model","Accurate"
"2_3",100,"True","True"
"2_3",300,"True","True"
"2_3",600,"True","Missing"
"2_3",800,"True","True"
"2_3",1000,"True","True"
"2_3",1200,"True","True"
"2_3",1900,"True","True"
"2_3",2100,"True","True"
"2_3",2400,"True","True"
"2_3",2500,"True","True"
"2_3",2600,"True","True"
"2_3",2700,"True","Missing"
"2_3",2800,"True","Missing"
"2_3",3200,"True","Missing"
"2_3",3500,"True","True"
"2_3",4200,"True","Missing"
"2_3",4300,"True","True"
"2_3",4400,"True","Missing"
"2_3",4500,"True","True"
"2_3",4600,"True","True"
"2_3",4800,"True","Missing"
"2_3",4900,"True","Missing"
"2_3",5000,"True","True"
"2_3",5100,"True","True"
"2_3",5300,"True","Missing"
"2_3",5500,"True","True"
"2_3",5600,"True","True"
"2_3",5800,"True","Missing"
"2_3",5900,"True","Missing"
"2_3",6100,"True","True"
"2_3",6600,"True","True"
"2_3",6700,"True","True"
"2_3",6800,"True","Missing"
"2_3",6900,"True","True"
"2_3",7000,"True","Missing"
"2_3",7100,"True","True"
"2_3",7300,"True","True"
"2_3",7400,"True","True"
"2_3",7500,"True","True"
"2_3",8100,"True","Missing"
"2_3",8200,"True","True"
"2_3",8300,"True","Missing"
"2_3",8400,"True","Missing"
"2_3",8500,"True","True"
"2_3",8600,"True","True"
"2_3",8700,"True","Missing"
"2_3",8800,"True","Missing"
"2_3",8900,"True","Missing"
"2_3",9000,"True","Missing"
"2_3",9100,"True","True"
"2_3",9400,"True","True"
"2_3",9500,"True","True"
"2_3",9600,"True","True"
"2_3",9700,"True","True"
"2_3",9800,"True","Missing"
"2_3",9900,"True","True"
"2_3",88,"Model","Inaccurate"
"2_3",185,"Model","Inaccurate"
"2_3",292,"Model","Accurate"
"2_3",488,"Model","Inaccurate"
"2_3",681,"Model","Inaccurate"
"2_3",810,"Model","Accurate"
"2_3",885,"Model","Inaccurate"
"2_3",991,"Model","Accurate"
"2_3",1198,"Model","Accurate"
"2_3",1293,"Model","Inaccurate"
"2_3",1412,"Model","Inaccurate"
"2_3",1511,"Model","Inaccurate"
"2_3",1689,"Model","Inaccurate"
"2_3",1815,"Model","Inaccurate"
"2_3",1916,"Model","Inaccurate"
"2_3",2101,"Model","Accurate"
"2_3",2220,"Model","Inaccurate"
"2_3",2381,"Model","Inaccurate"
"2_3",2485,"Model","Inaccurate"
"2_3",2605,"Model","Accurate"
"2_3",2769,"Model","Inaccurate"
"2_3",2883,"Model","Inaccurate"
"2_3",2997,"Model","Inaccurate"
"2_3",3150,"Model","Inaccurate"
"2_3",3242,"Model","Inaccurate"
"2_3",3348,"Model","Inaccurate"
"2_3",3477,"Model","Inaccurate"
"2_3",3562,"Model","Inaccurate"
"2_3",3666,"Model","Inaccurate"
"2_3",3758,"Model","Inaccurate"
"2_3",3894,"Model","Inaccurate"
"2_3",4022,"Model","Inaccurate"
"2_3",4142,"Model","Inaccurate"
"2_3",4317,"Model","Inaccurate"
"2_3",4500,"Model","Accurate"
"2_3",4602,"Model","Accurate"
"2_3",4733,"Model","Inaccurate"
"2_3",4849,"Model","Inaccurate"
"2_3",5011,"Model","Inaccurate"
"2_3",5112,"Model","Inaccurate"
"2_3",5253,"Model","Inaccurate"
"2_3",5377,"Model","Inaccurate"
"2_3",5509,"Model","Accurate"
"2_3",5589,"Model","Inaccurate"
"2_3",5716,"Model","Inaccurate"
"2_3",5855,"Model","Inaccurate"
"2_3",6115,"Model","Inaccurate"
"2_3",6284,"Model","Inaccurate"
"2_3",6361,"Model","Inaccurate"
"2_3",6484,"Model","Inaccurate"
"2_3",6610,"Model","Accurate"
"2_3",6705,"Model","Accurate"
"2_3",6895,"Model","Accurate"
"2_3",7110,"Model","Accurate"
"2_3",7294,"Model","Accurate"
"2_3",7407,"Model","Accurate"
"2_3",7494,"Model","Accurate"
"2_3",7584,"Model","Inaccurate"
"2_3",7823,"Model","Inaccurate"
"2_3",8048,"Model","Inaccurate"
"2_3",8228,"Model","Inaccurate"
"2_3",8337,"Model","Inaccurate"
"2_3",8500,"Model","Accurate"
"2_3",8614,"Model","Inaccurate"
"2_3",8769,"Model","Inaccurate"
"2_3",8962,"Model","Inaccurate"
"2_3",9103,"Model","Accurate"
"2_3",9199,"Model","Inaccurate"
"2_3",9307,"Model","Inaccurate"
"2_3",9400,"Model","Accurate"
"2_3",9507,"Model","Accurate"
"2_3",9616,"Model","Inaccurate"
"2_3",9705,"Model","Accurate"
"2_3",9870,"Model","Inaccurate"
"3_3",200,"True","True"
"3_3",300,"True","True"
"3_3",400,"True","Missing"
"3_3",500,"True","Missing"
"3_3",600,"True","True"
"3_3",1000,"True","Missing"
"3_3",1300,"True","True"
"3_3",1600,"True","True"
"3_3",1900,"True","True"
"3_3",2100,"True","True"
"3_3",2200,"True","True"
"3_3",2300,"True","Missing"
"3_3",2400,"True","True"
"3_3",2600,"True","Missing"
"3_3",2800,"True","True"
"3_3",3100,"True","True"
"3_3",3200,"True","True"
"3_3",3300,"True","Missing"
"3_3",3400,"True","Missing"
"3_3",3500,"True","Missing"
"3_3",3600,"True","Missing"
"3_3",3900,"True","True"
"3_3",4100,"True","Missing"
"3_3",4300,"True","True"
"3_3",4400,"True","True"
"3_3",4500,"True","True"
"3_3",4900,"True","True"
"3_3",5000,"True","Missing"
"3_3",5100,"True","True"
"3_3",5300,"True","Missing"
"3_3",5400,"True","Missing"
"3_3",5500,"True","Missing"
"3_3",5600,"True","True"
"3_3",5700,"True","True"
"3_3",5800,"True","True"
"3_3",6200,"True","True"
"3_3",6300,"True","True"
"3_3",6600,"True","True"
"3_3",6700,"True","True"
"3_3",7100,"True","True"
"3_3",7200,"True","Missing"
"3_3",7300,"True","True"
"3_3",7400,"True","Missing"
"3_3",7500,"True","Missing"
"3_3",7600,"True","True"
"3_3",7700,"True","True"
"3_3",8000,"True","Missing"
"3_3",8100,"True","True"
"3_3",8400,"True","True"
"3_3",8500,"True","Missing"
"3_3",8600,"True","True"
"3_3",8700,"True","Missing"
"3_3",8800,"True","True"
"3_3",8900,"True","True"
"3_3",9100,"True","Missing"
"3_3",9400,"True","Missing"
"3_3",9500,"True","True"
"3_3",9900,"True","Missing"
"3_3",194,"Model","Accurate"
"3_3",318,"Model","Inaccurate"
"3_3",606,"Model","Accurate"
"3_3",723,"Model","Inaccurate"
"3_3",953,"Model","Inaccurate"
"3_3",1220,"Model","Inaccurate"
"3_3",1301,"Model","Accurate"
"3_3",1380,"Model","Inaccurate"
"3_3",1508,"Model","Inaccurate"
"3_3",1606,"Model","Accurate"
"3_3",1747,"Model","Inaccurate"
"3_3",1902,"Model","Accurate"
"3_3",2097,"Model","Accurate"
"3_3",2216,"Model","Inaccurate"
"3_3",2388,"Model","Inaccurate"
"3_3",2552,"Model","Inaccurate"
"3_3",2716,"Model","Inaccurate"
"3_3",2816,"Model","Inaccurate"
"3_3",3016,"Model","Inaccurate"
"3_3",3127,"Model","Inaccurate"
"3_3",3215,"Model","Inaccurate"
"3_3",3450,"Model","Inaccurate"
"3_3",3554,"Model","Inaccurate"
"3_3",3699,"Model","Inaccurate"
"3_3",3782,"Model","Inaccurate"
"3_3",3924,"Model","Inaccurate"
"3_3",4062,"Model","Inaccurate"
"3_3",4145,"Model","Inaccurate"
"3_3",4307,"Model","Accurate"
"3_3",4376,"Model","Inaccurate"
"3_3",4510,"Model","Accurate"
"3_3",4626,"Model","Inaccurate"
"3_3",4700,"Model","Inaccurate"
"3_3",4831,"Model","Inaccurate"
"3_3",4905,"Model","Accurate"
"3_3",5084,"Model","Inaccurate"
"3_3",5229,"Model","Inaccurate"
"3_3",5444,"Model","Inaccurate"
"3_3",5600,"Model","Accurate"
"3_3",5685,"Model","Inaccurate"
"3_3",5800,"Model","Accurate"
"3_3",5945,"Model","Inaccurate"
"3_3",6112,"Model","Inaccurate"
"3_3",6203,"Model","Accurate"
"3_3",6300,"Model","Accurate"
"3_3",6482,"Model","Inaccurate"
"3_3",6589,"Model","Inaccurate"
"3_3",6700,"Model","Accurate"
"3_3",6791,"Model","Inaccurate"
"3_3",6988,"Model","Inaccurate"
"3_3",7098,"Model","Accurate"
"3_3",7235,"Model","Inaccurate"
"3_3",7327,"Model","Inaccurate"
"3_3",7446,"Model","Inaccurate"
"3_3",7537,"Model","Inaccurate"
"3_3",7612,"Model","Inaccurate"
"3_3",7699,"Model","Accurate"
"3_3",7798,"Model","Inaccurate"
"3_3",7917,"Model","Inaccurate"
"3_3",8120,"Model","Inaccurate"
"3_3",8387,"Model","Inaccurate"
"3_3",8443,"Model","Inaccurate"
"3_3",8615,"Model","Inaccurate"
"3_3",8778,"Model","Inaccurate"
"3_3",8889,"Model","Inaccurate"
"3_3",8991,"Model","Inaccurate"
"3_3",9162,"Model","Inaccurate"
"3_3",9210,"Model","Inaccurate"
"3_3",9297,"Model","Inaccurate"
"3_3",9483,"Model","Inaccurate"
"3_3",9559,"Model","Inaccurate"
"3_3",9664,"Model","Inaccurate"
"3_3",9853,"Model","Inaccurate"
"4_3",100,"True","True"
"4_3",200,"True","True"
"4_3",300,"True","True"
"4_3",400,"True","Missing"
"4_3",500,"True","Missing"
"4_3",600,"True","True"
"4_3",900,"True","True"
