"id","V1","V2","V3","V4","V5","V6","V7"
"1",0.966482596305703,0.0302042971112929,0.00312911591087023,0.000172826649446399,1.11213718947297e-05,4.17553226097386e-08,8.95470177885628e-10
"1",0.207074372906733,0.729083567617916,0.0614635126759585,0.0018526689465856,0.000454678636898242,6.67472164002986e-05,4.45199950864003e-06
"1",0.993651005118983,0.00602873554502436,0.000302373489617323,1.61164927221873e-05,1.76188087152987e-06,7.42928119112978e-09,4.35007228445161e-11
"1",0.612333987391707,0.368124604829691,0.0175431631797161,0.00192301730468885,7.38606139702229e-05,1.28471377975244e-06,8.19664470196514e-08
"1",0.210063550415759,0.770057845585709,0.0179745137629382,0.00150394767045037,0.000379169182631158,2.08040658098141e-05,1.69316702351566e-07
"1",0.980705164887598,0.0121445574719356,0.0065332621260968,0.00061454843711279,2.34076244043677e-06,1.19150964656713e-07,7.16385129525867e-09
"1",0.996435095764237,0.00324160913758537,0.000299465838924059,1.79948587411833e-05,3.10086058624308e-06,1.51715091073369e-06,1.21638901506711e-06
"1",0.212073582245326,0.742711688922844,0.0406154863228855,0.00450146973263981,9.44799163463792e-05,3.15955960333046e-06,1.33300354934527e-07
"1",0.580886624406984,0.173170421185998,0.240413265324625,0.00516979082660936,0.000331550248232254,2.18343832891052e-05,6.51362426321085e-06
"1",0.998439634605005,0.00137470132039848,0.000178256278529227,7.26343755188688e-06,1.38602384601276e-07,5.74935498305875e-09,6.77549056236072e-12
"1",0.271611729397292,0.709621065003398,0.017105089183792,0.00163521905468538,2.09599356267038e-05,5.86671506059627e-06,7.07101458401267e-08
"1",0.415016218047821,0.0925891811153945,0.487126252690653,0.00505313649552414,0.000200027224759559,1.47789274056678e-05,4.05498441964976e-07
"1",0.971616732373927,0.024036998499824,0.00405988725998879,0.00028213141893424,4.12104835144126e-06,1.23998297646678e-07,5.4006765286782e-09
"2",0.994699637645311,0.00448928234841727,0.000736613316000629,7.36982889694477e-05,7.527393119943e-07,1.38920767373386e-08,1.76991297970916e-09
"2",0.422494226907775,0.271603429255024,0.304093002642522,0.00169402202730431,0.000106564090495619,7.68646098727092e-06,1.06861589142288e-06
"2",0.997167257341033,0.00254136763643587,0.000284293108844299,6.90587046159661e-06,1.69021889760797e-07,6.67076731607742e-09,3.50568201473629e-10
"2",0.96505969079399,0.0335394674388568,0.00135736396003954,3.80323837899394e-05,4.75162252240555e-06,6.88069737936561e-07,5.73106345200908e-09
"2",0.605062099483046,0.0394473962021938,0.344150757045011,0.0108155544452144,0.000445582264247199,7.57539019579262e-05,2.856658329558e-06
"2",0.768878612696663,0.199971033994552,0.030646679401289,0.00047633182535322,2.2767301872474e-05,4.54867759758871e-06,2.61026730858846e-08
"2",0.877653488839754,0.114621653146563,0.00721634461666827,0.00048196626685592,2.2564386869786e-05,3.93184686498106e-06,5.08964238912184e-08
"2",0.337889623724295,0.274455369410771,0.288749914319042,0.0884611839815061,0.00912399523162015,0.000730837839842351,0.000589075492923643
"2",0.788595458490563,0.191703122574416,0.0191967219741931,0.000443167543282554,6.12693549973555e-05,1.66229564002727e-07,9.38329836987914e-08
"2",0.998450050306914,0.0011305339164396,0.000320491393873453,9.82503220587363e-05,6.06959208226389e-07,5.8688226585973e-08,8.41327915513588e-09
"2",0.440325984615947,0.0873403773169419,0.463094838256532,0.00563196694760112,0.00329556173419153,0.000292964824683453,1.83063041032056e-05
"2",0.387500005362928,0.599900665823583,0.0113070053966292,0.000936701473074766,0.000350226482004687,3.61642978569337e-06,1.77903199453017e-06
"2",0.911622164553296,0.0782906167059617,0.00964959871945899,0.000409638006221177,2.0144840891178e-05,7.5648579479956e-06,2.72316222918969e-07
"2",0.534745297330602,0.12051970503061,0.33074436338018,0.0117174225538579,0.00209170695364618,0.000160041685408962,2.14630656951478e-05
"2",0.740433339749735,0.23852611908496,0.0164333107699924,0.00404295817554017,0.000545936097937739,1.31417424385767e-05,5.19437939602075e-06
"2",0.179306507770876,0.308986395207427,0.0806087236525391,0.372528289180979,0.0520253097808465,0.00640573854809068,0.000139035859241658
"2",0.92733150578364,0.0672262382742702,0.00494967385333034,0.000476854035444336,1.55151730545929e-05,2.12779867246862e-07,1.00393585857088e-10
"3",0.725473693244259,0.0554478855365673,0.211466036565371,0.00604492232595179,0.00149585002599655,6.57582851255179e-05,5.85401672933301e-06
"3",0.218488415702689,0.766996910750615,0.0133631084503065,0.00109768835898539,5.32693320988502e-05,5.2778295885929e-07,7.96223465720145e-08
"3",0.187041490554902,0.307751517833509,0.138448892429567,0.348825881121319,0.017408583765722,0.000507128717504031,1.65055774766583e-05
"3",0.729129221368115,0.0899428917293372,0.179295322977159,0.00154366139063381,6.68022925695823e-05,2.04525691618169e-05,1.64767302324502e-06
"3",0.347865719859784,0.649540479701984,0.0021880357162124,0.000326230825760673,7.85370979486392e-05,9.9492251266969e-07,1.87579820069696e-09
"3",0.376188059366479,0.0668735971282023,0.502193589721615,0.041786741328088,0.0114485057163115,0.00149780485059885,1.17018887046198e-05
"3",0.986767707966627,0.0115749200470857,0.00157740011623721,7.52650947819936e-05,4.57559401555007e-06,1.11415794348468e-07,1.97654582267904e-08
"3",0.904491240814843,0.061353947975828,0.0327072837406829,0.00101276918691677,0.00022232576747095,0.000211711054425541,7.21459832865396e-07
"3",0.735097635057125,0.241174153789927,0.0179375833400535,0.00562529809966954,0.000152720914581234,1.25444122697145e-05,6.43863744200741e-08
"3",0.415930306054559,0.0927812233173221,0.459644622710288,0.0307403158710581,0.000850952094159235,4.95626069462684e-05,3.01734566708093e-06
"3",0.899957296410641,0.0954820436426919,0.00437151912529429,0.000144477963551603,4.41274759633777e-05,4.25930720209547e-07,1.09451137947958e-07
"3",0.305983256042055,0.690526625228041,0.00330515700012974,0.000165679535796474,1.86819469037073e-05,4.97848346875688e-07,1.02398726763005e-07
"4",0.870307223325717,0.119253951033739,0.00981343259840338,0.000546491443622626,7.63126064343826e-05,2.57866905693368e-06,1.03230262054282e-08
"4",0.19674590322117,0.0197577596923383,0.7651057153284,0.0166578495495669,0.00129838525587952,0.000390115423384135,4.4271529261025e-05
"4",0.897623356845914,0.0468478664416323,0.053851114717606,0.00157469398870122,9.32377689656451e-05,8.71326217692962e-06,1.01697500431152e-06
"4",0.939091167535385,0.0552978911893949,0.00344180066580484,0.00200396883366592,0.00016260785639456,2.4814110002697e-06,8.25083543277463e-08
"4",0.61734515246255,0.37971153893327,0.00252857791470521,0.000381406068231293,3.01738153971767e-05,1.34930702725363e-06,1.80149881939921e-06
"4",0.939559240685315,0.0472285638830263,0.0127086795842339,0.000475037172198394,2.83641099384306e-05,1.00180022463721e-07,1.43852655590015e-08
"4",0.968850829346316,0.0287188218525331,0.00226010581928866,0.000165172885729137,4.55737326813111e-06,5.0930239363766e-07,3.42047148529891e-09
"4",0.449988570202977,0.506648547946029,0.00878494560449429,0.033479182995635,0.0010412064336843,5.46367028369046e-05,2.91011434350954e-06
"4",0.945831662195874,0.0320978098501607,0.00987277044713583,0.00650123051750284,0.00516533761791329,0.000497894425307782,3.32949461059798e-05
"4",0.405027130581712,0.551999336477552,0.0413004957810089,0.00151677417130481,0.000149420670532787,5.76133264676562e-06,1.08098524247342e-06
"4",0.34260600308885,0.0915277835748627,0.563011990509682,0.00235613694274429,0.000459567325261809,2.54508013331764e-05,1.30677572658903e-05
"4",0.523300950491737,0.459438371315934,0.0163937793285648,0.000787420694287248,7.72152059515034e-05,2.03125500015988e-06,2.31708525790069e-07
"4",0.974101628180414,0.0117998356935231,0.00442756188742293,0.00406475767335195,0.00535605696289292,0.000247513891406902,2.64571098862899e-06
"4",0.394282629575586,0.541508619330731,0.0518400561467207,0.0110863213816281,0.0007519335897918,0.000473826653695157,5.66133218474224e-05
"4",0.730375640692925,0.0578212047063651,0.203838383347381,0.00635276850685822,0.00153846703744542,7.11550298108214e-05,2.38067921393256e-06
"4",0.562735569495431,0.431692793499049,0.00498652135225271,0.000573328287227715,1.12721214665466e-05,4.2751577867709e-07,8.77287940611494e-08
"5",0.173836159142561,0.788864674725512,0.035748483474907,0.000815482481093309,0.000726549543605986,8.55026446463244e-06,1.00367856267554e-07
"5",0.641733380949084,0.124473229389477,0.230562454136202,0.00285595858882576,0.000285791177247823,7.42915609648767e-05,1.48941981985839e-05
"5",0.869810167278994,0.117918713513387,0.0115346393721893,0.000725498529204638,1.0563105414231e-05,3.6537043943063e-07,5.2830371686471e-08
"5",0.353804519276255,0.636521724036158,0.00773219023063321,0.00163320698289022,0.000305286754719883,2.87941599656458e-06,1.93303347656471e-07
"5",0.0401350572645781,0.886113423747223,0.0644717165667338,0.00908206718216992,0.000190329137351225,6.47708531750283e-06,9.29016626490924e-07
"5",0.647714676886098,0.113495573302526,0.199232552555514,0.037020745216294,0.00226140335686452,0.000249573029943361,2.54756527603594e-05
"5",0.290522037895789,0.229957164272306,0.462651088454979,0.0160014756128611,0.000678220591448404,0.000121346243161299,6.86669294557559e-05
"5",0.806803189161028,0.186280456731627,0.00641811849539389,0.00048091991694703,1.69085456869565e-05,4.04589231127521e-07,2.56008551353724e-09
"6",0.296546786260823,0.691786576901088,0.0106790457403504,0.000861124106146756,0.000121594628237775,4.84004451203694e-06,3.23188423870341e-08
"6",0.988291501688215,0.0115430686815943,0.000156020772429354,8.83609117564375e-06,5.05676901616035e-07,6.53480332806228e-08,1.74165040706278e-09
"6",0.298167311173939,0.666441857977295,0.0300062453003856,0.0038949061676482,0.00134796199411319,0.000135680527672115,6.03685894637793e-06
"6",0.0979281486518883,0.0201714122579564,0.872310409723968,0.00937051153716714,0.000202896984244947,1.52234570613478e-05,1.3973877135825e-06
"6",0.984155523187725,0.0152768977391838,0.000453259346219642,0.000104352099752232,9.94106499775691e-06,2.42357136229819e-08,2.32640770532445e-09
"6",0.883175629610175,0.113787578439373,0.00294049751409719,9.04598891700443e-05,5.82429095847841e-06,8.4486515511305e-09,1.80757493768992e-09
"6",0.263780400396641,0.734461750831696,0.00157886722413008,0.000166178389034762,1.1964270762574e-05,8.25864002649924e-07,1.30237335823819e-08
"6",0.992238667516025,0.00747270712179941,0.000277028472487255,1.10821367306371e-05,4.76548894266239e-07,3.41529218489791e-08,4.05114175109438e-09
"6",0.934621188726005,0.047824188354243,0.0173207664638657,0.000226524988744143,7.24644858387238e-06,8.16501211113221e-08,3.36843762907122e-09
"6",0.281338616764617,0.693533922270481,0.0232685517275222,0.00181041506290671,4.35344091914124e-05,4.65406854465099e-06,3.05696737091295e-07
"6",0.0962574826115649,0.0201314919567096,0.871989456914777,0.0110647004100668,0.000540832326498365,1.46447687429296e-05,1.39101164075846e-06
"6",0.559774733727042,0.425471801025866,0.0129660579785346,0.00175106474011661,2.94097625285045e-05,6.23884015231941e-06,6.93925759841789e-07
"6",0.998475416309051,0.00125232029962325,9.24749671477195e-05,0.000177581197873213,2.19271335492919e-06,1.31772447693747e-08,1.33570557291051e-09
"6",0.5530900845036,0.433767410332372,0.0119674351260243,0.00106131141682177,0.000110545536514406,3.17852554170872e-06,3.45591258866714e-08
"6",0.81913026026551,0.0735387137469044,0.0990477632689991,0.00810165730707837,0.000170769441280259,9.66911572383191e-06,1.16685450368817e-06
"6",0.444067543186817,0.543104314407386,0.0112657049348189,0.00153740656929961,2.13852714231335e-05,3.5471881679582e-06,9.84420867460099e-08
"6",0.953049195736093,0.0186073982519767,0.0275988044054747,0.000710991411665276,2.91439902286081e-05,3.50317325443921e-06,9.63031307079754e-07
"6",0.187599624181658,0.105763410577992,0.699523198127306,0.00690603712404107,0.000184922424514368,2.14229232865815e-05,1.38464120241002e-06
"6",0.972390554206719,0.0264303579723212,0.000956209635559238,0.000221254934973179,1.55404429020054e-06,6.69613376640749e-08,2.24479907679009e-09
"6",0.230996477379217,0.0843101518494972,0.679972377975241,0.00445231440141804,0.000251797727616997,1.67344202979816e-05,1.4624671191046e-07
"6",0.274587630806938,0.724143066304998,0.000674134873086224,0.000584591329381492,9.29160383773389e-06,1.28138113521869e-06,3.70062415837878e-09
"6",0.995496661409061,0.0041496787729293,0.000316501298765386,3.60992409583332e-05,1.02370130299013e-06,3.47475679119261e-08,8.2941484670047e-10
"6",0.353298099841608,0.634964250402114,0.0114149701837013,0.000306442714060457,1.3152599820782e-05,2.49161622496705e-06,5.92642470595631e-07
"6",0.118796856498522,0.0189362978123647,0.859914306930329,0.00225946684755539,8.64777762180208e-05,6.07067887107011e-06,5.23456139525643e-07
"6",0.830944900339866,0.0534323253345346,0.111705800984172,0.00380936674749369,0.000103514688195523,3.91432838895729e-06,1.77577349534421e-07
"6",0.308183363698132,0.677827151902563,0.0121620530608789,0.00175330769699064,7.10270568866505e-05,2.98379068631443e-06,1.1279386259947e-07
"6",0.17460723589285,0.101810324198112,0.716959812063336,0.00425152645924533,0.00228139819015648,7.95796250462083e-05,1.0123571254049e-05
"6",0.996005060046707,0.00380476010047128,0.000175527205330339,9.60073123533938e-06,2.57473579157089e-06,2.42326602700617e-06,5.39144373524744e-08
"6",0.367303512982862,0.627640417597967,0.00344713983436499,0.00157937197658824,2.66816826671051e-05,2.8096255149273e-06,6.63000356367307e-08
"7",0.420536006653329,0.469127478344553,0.0544298030525375,0.0551743974498628,0.000674850049481575,5.45613043099068e-05,2.90314592571066e-06
"7",0.0490699012466636,0.13674047148089,0.794795786076376,0.00735592816808272,0.0111401334336071,0.00089314441347395,4.63518090645188e-06
"7",0.995836041723848,0.00383487313738101,0.000323642506852585,5.19683985943999e-06,2.40735868639251e-07,4.7756787648749e-09,2.80512063004355e-10
"7",0.356901645649062,0.641513158420688,0.0015260255803591,5.24646895122784e-05,6.52517710075949e-06,1.79990019855637e-07,4.93258564840889e-10
"7",0.995479702018935,0.00414418396256615,0.000231765782277118,0.000134409118098033,9.05696731572156e-06,7.57587190756816e-07,1.24563617296315e-07
"7",0.0607698498844954,0.0805586262546956,0.846609602793181,0.011456844968254,0.00058339598817662,2.08207733576261e-05,8.59337839492945e-07
