"id","brks","type","acc"
"5_2",2502,"Model","Accurate Duplicate"
"5_2",2503,"Model","Accurate Duplicate"
"5_2",2689,"Model","Inaccurate"
"5_2",2802,"Model","Accurate"
"5_2",2902,"Model","Accurate"
"5_2",3104,"Model","Accurate"
"5_2",3190,"Model","Accurate"
"5_2",3195,"Model","Accurate"
"5_2",3201,"Model","Accurate"
"5_2",3402,"Model","Accurate"
"5_2",4702,"Model","Accurate"
"5_2",4800,"Model","Accurate"
"5_2",4822,"Model","Inaccurate"
"5_2",4884,"Model","Inaccurate"
"1_3",200,"True","True"
"1_3",300,"True","True"
"1_3",400,"True","True"
"1_3",600,"True","True"
"1_3",800,"True","True"
"1_3",900,"True","True"
"1_3",1000,"True","True"
"1_3",1300,"True","True"
"1_3",1700,"True","True"
"1_3",2000,"True","True"
"1_3",2100,"True","True"
"1_3",2200,"True","True"
"1_3",2400,"True","True"
"1_3",2600,"True","True"
"1_3",2700,"True","True"
"1_3",2800,"True","True"
"1_3",3000,"True","True"
"1_3",3100,"True","True"
"1_3",3200,"True","True"
"1_3",3300,"True","True"
"1_3",3500,"True","True"
"1_3",3600,"True","True"
"1_3",3800,"True","True"
"1_3",4100,"True","True"
"1_3",4300,"True","True"
"1_3",4400,"True","True"
"1_3",4500,"True","True"
"1_3",4600,"True","True"
"1_3",4700,"True","True"
"1_3",4800,"True","True"
"1_3",4900,"True","True"
"1_3",5100,"True","True"
"1_3",5200,"True","True"
"1_3",5300,"True","True"
"1_3",5500,"True","True"
"1_3",6000,"True","Missing"
"1_3",6100,"True","Missing"
"1_3",6500,"True","Missing"
"1_3",6600,"True","Missing"
"1_3",7000,"True","True"
"1_3",7300,"True","True"
"1_3",7600,"True","True"
"1_3",7800,"True","True"
"1_3",7900,"True","True"
"1_3",8000,"True","True"
"1_3",8100,"True","True"
"1_3",8300,"True","Missing"
"1_3",8400,"True","Missing"
"1_3",8800,"True","True"
"1_3",8900,"True","True"
"1_3",9100,"True","Missing"
"1_3",9200,"True","Missing"
"1_3",9300,"True","Missing"
"1_3",9400,"True","True"
"1_3",9500,"True","True"
"1_3",9700,"True","True"
"1_3",9800,"True","True"
"1_3",9900,"True","True"
"1_3",201,"Model","Accurate"
"1_3",303,"Model","Accurate"
"1_3",411,"Model","Inaccurate"
"1_3",602,"Model","Accurate"
"1_3",635,"Model","Inaccurate"
"1_3",801,"Model","Accurate"
"1_3",901,"Model","Accurate"
"1_3",1007,"Model","Accurate"
"1_3",1304,"Model","Accurate"
"1_3",1318,"Model","Inaccurate"
"1_3",1363,"Model","Inaccurate"
"1_3",1684,"Model","Inaccurate"
"1_3",2002,"Model","Accurate"
"1_3",2103,"Model","Accurate"
"1_3",2202,"Model","Accurate"
"1_3",2267,"Model","Inaccurate"
"1_3",2403,"Model","Accurate"
"1_3",2602,"Model","Accurate"
"1_3",2631,"Model","Inaccurate"
"1_3",2696,"Model","Accurate"
"1_3",2706,"Model","Accurate"
"1_3",2803,"Model","Accurate"
"1_3",2997,"Model","Accurate"
"1_3",3101,"Model","Accurate"
"1_3",3205,"Model","Accurate"
"1_3",3305,"Model","Accurate"
"1_3",3314,"Model","Inaccurate"
"1_3",3505,"Model","Accurate"
"1_3",3592,"Model","Accurate"
"1_3",3778,"Model","Inaccurate"
"1_3",3791,"Model","Accurate"
"1_3",4095,"Model","Accurate"
"1_3",4204,"Model","Inaccurate"
"1_3",4302,"Model","Accurate"
"1_3",4402,"Model","Accurate"
"1_3",4521,"Model","Inaccurate"
"1_3",4556,"Model","Inaccurate"
"1_3",4600,"Model","Accurate"
"1_3",4703,"Model","Accurate"
"1_3",4803,"Model","Accurate"
"1_3",4844,"Model","Inaccurate"
"1_3",4898,"Model","Accurate"
"1_3",5101,"Model","Accurate"
"1_3",5202,"Model","Accurate"
"1_3",5303,"Model","Accurate"
"1_3",5514,"Model","Inaccurate"
"1_3",6999,"Model","Accurate"
"1_3",7303,"Model","Accurate"
"1_3",7602,"Model","Accurate"
"1_3",7799,"Model","Accurate"
"1_3",7909,"Model","Accurate"
"1_3",8000,"Model","Accurate"
"1_3",8100,"Model","Accurate"
"1_3",8803,"Model","Accurate"
"1_3",8903,"Model","Accurate"
"1_3",9336,"Model","Inaccurate"
"1_3",9403,"Model","Accurate"
"1_3",9502,"Model","Accurate"
"1_3",9696,"Model","Accurate"
"1_3",9802,"Model","Accurate"
"1_3",9903,"Model","Accurate"
"2_3",100,"True","True"
"2_3",300,"True","True"
"2_3",600,"True","True"
"2_3",800,"True","True"
"2_3",1000,"True","True"
"2_3",1200,"True","True"
"2_3",1900,"True","True"
"2_3",2100,"True","True"
"2_3",2400,"True","True"
"2_3",2500,"True","True"
"2_3",2600,"True","True"
"2_3",2700,"True","True"
"2_3",2800,"True","True"
"2_3",3200,"True","True"
"2_3",3500,"True","True"
"2_3",4200,"True","True"
"2_3",4300,"True","True"
"2_3",4400,"True","True"
"2_3",4500,"True","True"
"2_3",4600,"True","True"
"2_3",4800,"True","Missing"
"2_3",4900,"True","Missing"
"2_3",5000,"True","True"
"2_3",5100,"True","True"
"2_3",5300,"True","True"
"2_3",5500,"True","Missing"
"2_3",5600,"True","Missing"
"2_3",5800,"True","True"
"2_3",5900,"True","True"
"2_3",6100,"True","True"
"2_3",6600,"True","True"
"2_3",6700,"True","True"
"2_3",6800,"True","True"
"2_3",6900,"True","True"
"2_3",7000,"True","True"
"2_3",7100,"True","True"
"2_3",7300,"True","True"
"2_3",7400,"True","True"
"2_3",7500,"True","True"
"2_3",8100,"True","True"
"2_3",8200,"True","True"
"2_3",8300,"True","Missing"
"2_3",8400,"True","Missing"
"2_3",8500,"True","True"
"2_3",8600,"True","True"
"2_3",8700,"True","True"
"2_3",8800,"True","True"
"2_3",8900,"True","True"
"2_3",9000,"True","True"
"2_3",9100,"True","True"
"2_3",9400,"True","True"
"2_3",9500,"True","True"
"2_3",9600,"True","True"
"2_3",9700,"True","True"
"2_3",9800,"True","True"
"2_3",9900,"True","True"
"2_3",97,"Model","Accurate"
"2_3",307,"Model","Accurate"
"2_3",623,"Model","Inaccurate"
"2_3",803,"Model","Accurate"
"2_3",1002,"Model","Accurate"
"2_3",1203,"Model","Accurate"
"2_3",1902,"Model","Accurate"
"2_3",2101,"Model","Accurate"
"2_3",2402,"Model","Accurate"
"2_3",2502,"Model","Accurate"
"2_3",2602,"Model","Accurate"
"2_3",2701,"Model","Accurate"
"2_3",2802,"Model","Accurate"
"2_3",3205,"Model","Accurate"
"2_3",3506,"Model","Accurate"
"2_3",4210,"Model","Accurate"
"2_3",4301,"Model","Accurate"
"2_3",4395,"Model","Accurate"
"2_3",4403,"Model","Accurate"
"2_3",4502,"Model","Accurate"
"2_3",4603,"Model","Accurate"
"2_3",5001,"Model","Accurate"
"2_3",5102,"Model","Accurate"
"2_3",5304,"Model","Accurate"
"2_3",5795,"Model","Accurate"
"2_3",5902,"Model","Accurate"
"2_3",5907,"Model","Accurate"
"2_3",6102,"Model","Accurate"
"2_3",6612,"Model","Inaccurate"
"2_3",6685,"Model","Inaccurate"
"2_3",6801,"Model","Accurate"
"2_3",6902,"Model","Accurate"
"2_3",6919,"Model","Inaccurate"
"2_3",7004,"Model","Accurate"
"2_3",7102,"Model","Accurate"
"2_3",7301,"Model","Accurate"
"2_3",7403,"Model","Accurate"
"2_3",7502,"Model","Accurate"
"2_3",8105,"Model","Accurate"
"2_3",8188,"Model","Inaccurate"
"2_3",8502,"Model","Accurate"
"2_3",8603,"Model","Accurate"
"2_3",8702,"Model","Accurate"
"2_3",8802,"Model","Accurate"
"2_3",8813,"Model","Inaccurate"
"2_3",8901,"Model","Accurate"
"2_3",9002,"Model","Accurate"
"2_3",9100,"Model","Accurate"
"2_3",9104,"Model","Accurate"
"2_3",9400,"Model","Accurate"
"2_3",9490,"Model","Accurate"
"2_3",9500,"Model","Accurate"
"2_3",9599,"Model","Accurate"
"2_3",9702,"Model","Accurate"
"2_3",9802,"Model","Accurate"
"2_3",9897,"Model","Accurate"
"3_3",200,"True","True"
"3_3",300,"True","True"
"3_3",400,"True","True"
"3_3",500,"True","True"
"3_3",600,"True","True"
"3_3",1000,"True","True"
"3_3",1300,"True","True"
"3_3",1600,"True","True"
"3_3",1900,"True","True"
"3_3",2100,"True","True"
"3_3",2200,"True","True"
"3_3",2300,"True","True"
"3_3",2400,"True","True"
"3_3",2600,"True","True"
"3_3",2800,"True","True"
"3_3",3100,"True","Missing"
"3_3",3200,"True","Missing"
"3_3",3300,"True","Missing"
"3_3",3400,"True","Missing"
"3_3",3500,"True","Missing"
"3_3",3600,"True","Missing"
"3_3",3900,"True","Missing"
"3_3",4100,"True","Missing"
"3_3",4300,"True","True"
"3_3",4400,"True","True"
"3_3",4500,"True","True"
"3_3",4900,"True","True"
"3_3",5000,"True","True"
"3_3",5100,"True","True"
"3_3",5300,"True","True"
"3_3",5400,"True","True"
"3_3",5500,"True","True"
"3_3",5600,"True","True"
"3_3",5700,"True","True"
"3_3",5800,"True","True"
"3_3",6200,"True","Missing"
"3_3",6300,"True","Missing"
"3_3",6600,"True","True"
"3_3",6700,"True","True"
"3_3",7100,"True","True"
"3_3",7200,"True","Missing"
"3_3",7300,"True","Missing"
"3_3",7400,"True","Missing"
"3_3",7500,"True","Missing"
"3_3",7600,"True","True"
"3_3",7700,"True","True"
"3_3",8000,"True","True"
"3_3",8100,"True","True"
"3_3",8400,"True","True"
"3_3",8500,"True","Missing"
"3_3",8600,"True","Missing"
"3_3",8700,"True","Missing"
"3_3",8800,"True","Missing"
"3_3",8900,"True","Missing"
"3_3",9100,"True","Missing"
"3_3",9400,"True","Missing"
"3_3",9500,"True","True"
"3_3",9900,"True","True"
"3_3",200,"Model","Accurate"
"3_3",296,"Model","Accurate"
"3_3",400,"Model","Accurate"
"3_3",498,"Model","Accurate"
"3_3",602,"Model","Accurate"
"3_3",1004,"Model","Accurate"
"3_3",1304,"Model","Accurate"
"3_3",1605,"Model","Accurate"
"3_3",1902,"Model","Accurate"
"3_3",2108,"Model","Accurate"
"3_3",2203,"Model","Accurate"
"3_3",2300,"Model","Accurate"
"3_3",2402,"Model","Accurate"
"3_3",2602,"Model","Accurate"
"3_3",2604,"Model","Accurate"
"3_3",2797,"Model","Accurate"
"3_3",4302,"Model","Accurate"
"3_3",4403,"Model","Accurate"
"3_3",4502,"Model","Accurate"
"3_3",4901,"Model","Accurate"
"3_3",5005,"Model","Accurate"
"3_3",5085,"Model","Inaccurate"
"3_3",5106,"Model","Accurate"
"3_3",5301,"Model","Accurate"
"3_3",5308,"Model","Accurate"
"3_3",5402,"Model","Accurate"
"3_3",5504,"Model","Accurate"
"3_3",5601,"Model","Accurate"
"3_3",5693,"Model","Accurate"
"3_3",5702,"Model","Accurate"
"3_3",5805,"Model","Accurate"
"3_3",6601,"Model","Accurate"
"3_3",6666,"Model","Inaccurate"
"3_3",6700,"Model","Accurate"
"3_3",7066,"Model","Inaccurate"
"3_3",7093,"Model","Accurate"
"3_3",7602,"Model","Accurate"
"3_3",7706,"Model","Accurate"
"3_3",7714,"Model","Inaccurate"
"3_3",8003,"Model","Accurate"
"3_3",8107,"Model","Accurate"
"3_3",8402,"Model","Accurate"
"3_3",9523,"Model","Inaccurate"
"3_3",9903,"Model","Accurate"
"4_3",100,"True","True"
"4_3",200,"True","True"
"4_3",300,"True","True"
"4_3",400,"True","True"
"4_3",500,"True","Missing"
"4_3",600,"True","Missing"
"4_3",900,"True","True"
"4_3",1000,"True","True"
"4_3",1200,"True","True"
"4_3",1300,"True","True"
"4_3",1400,"True","True"
"4_3",1600,"True","True"
"4_3",1700,"True","True"
"4_3",1800,"True","True"
"4_3",1900,"True","True"
"4_3",2100,"True","True"
"4_3",2200,"True","True"
"4_3",2300,"True","True"
"4_3",2500,"True","True"
"4_3",2600,"True","True"
"4_3",2900,"True","True"
"4_3",3100,"True","True"
"4_3",3200,"True","True"
"4_3",3300,"True","True"
"4_3",3700,"True","Missing"
"4_3",3800,"True","Missing"
"4_3",3900,"True","Missing"
"4_3",4000,"True","Missing"
"4_3",4100,"True","Missing"
"4_3",4200,"True","Missing"
"4_3",4400,"True","Missing"
"4_3",4500,"True","Missing"
"4_3",4600,"True","Missing"
"4_3",4700,"True","Missing"
"4_3",4800,"True","True"
"4_3",5000,"True","True"
"4_3",5300,"True","Missing"
"4_3",5400,"True","Missing"
"4_3",5500,"True","True"
"4_3",5600,"True","True"
"4_3",5700,"True","True"
"4_3",5900,"True","True"
"4_3",6100,"True","True"
"4_3",6200,"True","True"
"4_3",6300,"True","True"
"4_3",6400,"True","True"
"4_3",6500,"True","True"
"4_3",6600,"True","True"
"4_3",6700,"True","True"
"4_3",6900,"True","True"
"4_3",7000,"True","True"
"4_3",7200,"True","True"
"4_3",7300,"True","True"
"4_3",7400,"True","True"
"4_3",7500,"True","True"
"4_3",7800,"True","True"
"4_3",7900,"True","True"
"4_3",8100,"True","True"
"4_3",8200,"True","True"
"4_3",8300,"True","True"
"4_3",8400,"True","True"
"4_3",8500,"True","True"
"4_3",8600,"True","True"
"4_3",8700,"True","Missing"
"4_3",8800,"True","Missing"
"4_3",8900,"True","True"
"4_3",9100,"True","True"
"4_3",9200,"True","True"
"4_3",9500,"True","True"
"4_3",9700,"True","True"
"4_3",9800,"True","True"
"4_3",9900,"True","True"
"4_3",97,"Model","Accurate"
"4_3",103,"Model","Accurate"
"4_3",201,"Model","Accurate"
"4_3",300,"Model","Accurate"
"4_3",394,"Model","Accurate"
"4_3",903,"Model","Accurate"
"4_3",1002,"Model","Accurate"
"4_3",1201,"Model","Accurate"
"4_3",1303,"Model","Accurate"
"4_3",1397,"Model","Accurate"
"4_3",1402,"Model","Accurate"
"4_3",1607,"Model","Accurate"
"4_3",1697,"Model","Accurate"
"4_3",1799,"Model","Accurate"
"4_3",1812,"Model","Inaccurate"
"4_3",1895,"Model","Accurate"
"4_3",2101,"Model","Accurate"
"4_3",2202,"Model","Accurate"
"4_3",2301,"Model","Accurate"
"4_3",2502,"Model","Accurate"
"4_3",2600,"Model","Accurate"
"4_3",2609,"Model","Accurate"
"4_3",2618,"Model","Inaccurate"
"4_3",2627,"Model","Inaccurate"
"4_3",2875,"Model","Inaccurate"
"4_3",2892,"Model","Accurate"
"4_3",2903,"Model","Accurate"
"4_3",3103,"Model","Accurate"
"4_3",3200,"Model","Accurate"
"4_3",3302,"Model","Accurate"
"4_3",3642,"Model","Inaccurate"
"4_3",4813,"Model","Inaccurate"
"4_3",5002,"Model","Accurate"
"4_3",5135,"Model","Inaccurate"
"4_3",5516,"Model","Inaccurate"
"4_3",5550,"Model","Inaccurate"
"4_3",5567,"Model","Inaccurate"
"4_3",5590,"Model","Accurate"
"4_3",5702,"Model","Accurate"
"4_3",5890,"Model","Accurate"
"4_3",6108,"Model","Accurate"
"4_3",6202,"Model","Accurate"
"4_3",6213,"Model","Inaccurate"
"4_3",6289,"Model","Inaccurate"
"4_3",6396,"Model","Accurate"
"4_3",6435,"Model","Inaccurate"
"4_3",6507,"Model","Accurate"
"4_3",6510,"Model","Accurate"
"4_3",6554,"Model","Inaccurate"
"4_3",6600,"Model","Accurate"
"4_3",6602,"Model","Accurate"
"4_3",6701,"Model","Accurate"
"4_3",6712,"Model","Inaccurate"
"4_3",6898,"Model","Accurate"
"4_3",6902,"Model","Accurate"
"4_3",6998,"Model","Accurate"
"4_3",7002,"Model","Accurate"
"4_3",7197,"Model","Accurate"
"4_3",7287,"Model","Inaccurate"
"4_3",7297,"Model","Accurate"
"4_3",7302,"Model","Accurate"
"4_3",7398,"Model","Accurate"
"4_3",7463,"Model","Inaccurate"
"4_3",7493,"Model","Accurate"
"4_3",7801,"Model","Accurate"
"4_3",7901,"Model","Accurate"
"4_3",8099,"Model","Accurate"
"4_3",8202,"Model","Accurate"
"4_3",8303,"Model","Accurate"
"4_3",8377,"Model","Inaccurate"
"4_3",8400,"Model","Accurate"
"4_3",8502,"Model","Accurate"
"4_3",8610,"Model","Accurate"
"4_3",8873,"Model","Inaccurate"
"4_3",8903,"Model","Accurate"
"4_3",9077,"Model","Inaccurate"
"4_3",9189,"Model","Inaccurate"
"4_3",9204,"Model","Accurate"
"4_3",9503,"Model","Accurate"
"4_3",9702,"Model","Accurate"
"4_3",9755,"Model","Inaccurate"
"4_3",9764,"Model","Inaccurate"
"4_3",9783,"Model","Inaccurate"
"4_3",9807,"Model","Accurate"
"4_3",9904,"Model","Accurate"
"5_3",200,"True","True"
"5_3",300,"True","True"
"5_3",400,"True","True"
"5_3",500,"True","Missing"
"5_3",600,"True","Missing"
"5_3",1100,"True","True"
"5_3",1200,"True","True"
"5_3",1300,"True","True"
"5_3",1400,"True","True"
"5_3",1500,"True","Missing"
"5_3",1700,"True","Missing"
"5_3",1900,"True","Missing"
"5_3",2500,"True","Missing"
"5_3",2600,"True","Missing"
"5_3",2700,"True","Missing"
"5_3",2800,"True","Missing"
"5_3",3000,"True","True"
"5_3",3200,"True","True"
"5_3",3300,"True","True"
"5_3",3400,"True","True"
"5_3",3500,"True","True"
"5_3",3600,"True","True"
"5_3",3700,"True","True"
"5_3",3800,"True","True"
"5_3",3900,"True","True"
"5_3",4100,"True","True"
"5_3",4200,"True","True"
"5_3",4300,"True","True"
"5_3",4400,"True","True"
"5_3",4500,"True","True"
"5_3",4600,"True","Missing"
"5_3",4700,"True","Missing"
"5_3",4900,"True","True"
"5_3",5100,"True","True"
"5_3",5200,"True","True"
"5_3",5300,"True","True"
